Cdc28	Fin1	15744308,14574415	YBR160W	YDR130C
Cdc28	Bck2	15744308	YBR160W	YER167W
Cdc28	Plm2	15744308	YBR160W	YDR501W
Cdc28	Csr2	15744308	YBR160W	YPR030W
Cdc28	Ipl1	15744308	YBR160W	YPL209C
Cdc28	YOL036W	15744308	YBR160W	YOL036W
Cdc28	Sfb3	15744308,14574415	YBR160W	YHR098C
Cdc28	Dbf2	15744308	YBR160W	YGR092W
Cdc28	Fun30	15744308,14574415	YBR160W	YAL019W
Cdc28	Luv1	15744308	YBR160W	YDR027C
Cdc28	Net1	15744308	YBR160W	YJL076W
Cdc28	Atg20	15744308	YBR160W	YDL113C
Cdc28	Bsp1	15744308	YBR160W	YPR171W
Cdc28	Tfg1	15744308	YBR160W	YGR186W
Cdc28	Elm1	15744308	YBR160W	YKL048C
Cdc28	Mps2	15744308	YBR160W	YGL075C
Cdc28	Ase1	15744308,14574415	YBR160W	YOR058C
Cdc28	Bem1	16230527,15744308	YBR160W	YBR200W
Cdc28	Pho2	10884387	YBR160W	YDL106C
Cdc28	Cdc5	15744308	YBR160W	YMR001C
Cdc28	Dbf4	15744308	YBR160W	YDR052C
Cdc28	Rrp6	15744308	YBR160W	YOR001W
Cdc28	Axl2	15744308	YBR160W	YIL140W
Cdc28	Msh6	15744308	YBR160W	YDR097C
Cdc28	Ndd1	15744308,14521842,12865300	YBR160W	YOR372C
Cdc28	Ifh1	15744308	YBR160W	YLR223C
Cdc28	Ace2	15744308	YBR160W	YLR131C
Cdc28	Bna3	15744308	YBR160W	YJL060W
Cdc28	Gin4	15744308	YBR160W	YDR507C
Cdc28	Caf120	15744308	YBR160W	YNL278W
Cdc28	Swi6	15744308,14993267,14574415	YBR160W	YLR182W
Cdc28	Stu2	15744308	YBR160W	YLR045C
Cdc28	Dbf20	15744308	YBR160W	YPR111W
Cdc28	YER158C	15744308	YBR160W	YER158C
Cdc28	Sen1	14574415	YBR160W	YLR430W
Cdc28	Mih1	15744308	YBR160W	YMR036C
Cdc28	Src1	15744308	YBR160W	YML034W
Cdc28	YJR054W	15744308	YBR160W	YJR054W
Cdc28	Kip2	15744308	YBR160W	YPL155C
Cdc28	Ddc1	15744308	YBR160W	YPL194W
Cdc28	Fus1	15744308	YBR160W	YCL027W
Cdc28	Fkh2	15744308	YBR160W	YNL068C
Cdc28	Swe1	16123596,15744308,12388757	YBR160W	YJL187C
Cdc28	YML119W	15744308	YBR160W	YML119W
Cdc28	Kar9	16236795,15744308,12600318,12554645	YBR160W	YPL269W
Cdc28	Mcm6	15744308	YBR160W	YGL201C
Cdc28	YPL267W	15744308	YBR160W	YPL267W
Cdc28	Whi5	15744308	YBR160W	YOR083W
Cdc28	Cla4	9740799	YBR160W	YNL298W
Cdc28	Hdr1	15744308	YBR160W	YBR138C
Cdc28	Rbs1	15744308	YBR160W	YDL189W
Cdc28	YOR066W	15744308	YBR160W	YOR066W
Cdc28	Cdc7	9077449,8382976	YBR160W	YDL017W
Cdc28	Fun21	15744308	YBR160W	YAL031C
Cdc28	Mpc54	15744308	YBR160W	YOR177C
Cdc28	Mlp1	15744308	YBR160W	YKR095W
Cdc28	Chs2	15744308	YBR160W	YBR038W
Cdc28	Hct1	10074450	YBR160W	YGL003C
Cdc28	Nup1	15744308	YBR160W	YOR098C
Cdc28	Orc6	15744308,14574415,11572976,11429609 	YBR160W	YHR118C
Cdc28	Cst9	15744308	YBR160W	YLR394W
Cdc28	Ykr089c	14574415	YBR160W	YKR089C
